MD_EARN_WNE_P10,CCBASIC,CCSIZSET,CCUGPROF,TUITIONFEE_OUT,APPL_SCH_PCT_GE5,FEMALE,PFTFTUG1_EF,ZIP,GT_THRESHOLD_1YR,VETERAN,MARRIED,COMPL_RPY_1YR_RT,COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR4_RT,WDRAW_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,UG25ABV
20892.0,-2.0,-2.0,-2.0,,,0.9257142857,0.5946,75951,,,0.2342857143,,0.41592920354,,0.415584415584,,0.5217
24707.0,-2.0,-2.0,-2.0,,0.0478873239,0.9341549296,1.0,71291,359.0,,0.1271126761,0.5267175573,0.558743169399,0.624678663239,0.293737895416,0.547619047619,0.4714
29073.0,7.0,2.0,3.0,7608.0,0.0873621713,0.6022052587,0.4986,25813-8987,83.0,,0.2256149279,0.3146067416,0.102378490176,0.09219858156,0.578828828829,0.192307692308,0.3263
33070.0,11.0,2.0,4.0,,0.0640405993,0.8658772354,1.0,77074,1504.0,0.0079748671,0.2162880619,0.3626062323,0.647440519106,0.757754800591,0.18612244898,0.644230769231,0.4485
31141.0,-2.0,-2.0,-2.0,,0.0407832377,0.7084060863,1.0,91911-3262,2509.0,0.0187079072,0.1254676977,0.2392897866,0.743317610063,0.752229299363,0.267110841914,0.665573770492,0.4161
31141.0,-2.0,-2.0,-2.0,,0.0407832377,0.7084060863,1.0,91731-2806,2509.0,0.0187079072,0.1254676977,0.2392897866,0.743317610063,0.752229299363,0.267110841914,0.665573770492,0.401
47730.0,22.0,12.0,6.0,13244.0,0.1414561664,0.5964338782,0.6484,30043,159.0,0.0040118871,0.0673105498,0.539184953,0.047604700211,0.020179372197,0.384945621065,,0.1946
27314.0,-2.0,-2.0,-2.0,,,,1.0,85705,19.0,,0.1904761905,0.3518518519,0.647058823529,,,,0.3525
51684.0,10.0,1.0,4.0,,,0.7816091954,0.0952,91303-2006,63.0,,0.4482758621,,0.824561403509,,,,0.8932
34799.0,-2.0,-2.0,-2.0,,,0.8651685393,1.0,91780,,,,,0.847222222222,,,,0.6667
16540.0,-2.0,-2.0,-2.0,,,0.843537415,0.7778,90006,44.0,,0.2244897959,,,,,,0.7273
30781.0,10.0,1.0,3.0,,,0.7692307692,0.1163,90712,49.0,,0.125,0.2941176471,0.776595744681,,0.181818181818,,0.6465
38492.0,10.0,2.0,4.0,,0.0420086915,0.805890874,0.6011,91764,625.0,0.011105746,0.1680347658,0.2936170213,0.740619902121,0.785219399538,0.154091392136,0.654205607477,0.6134
45468.0,7.0,1.0,1.0,,0.0322003578,0.4651162791,0.0203,95825,174.0,0.0822898032,0.2647584973,0.5820433437,0.581081081081,,0.262096774194,0.7,0.7568
42518.0,-2.0,-2.0,-2.0,,,0.9294354839,1.0,95687,189.0,,0.2137096774,0.4817708333,0.771084337349,0.843373493976,0.099137931034,,0.5708
67739.0,11.0,1.0,4.0,29450.0,,,0.5,34946,,,,,,,0.322580645161,,0.3594
25222.0,-2.0,-2.0,-2.0,,,,0.75,32205,,,0.25,,0.583333333333,,,,0.625
20371.0,-2.0,-2.0,-2.0,,0.0364963504,0.6690997567,0.4444,33771,49.0,,0.1557177616,0.1581395349,0.401826484018,0.603773584906,0.306306306306,,0.5241
23615.0,-2.0,-2.0,-2.0,,0.1059322034,0.7966101695,0.9583,32312,21.0,,0.1313559322,0.1158536585,0.6328125,,0.237623762376,,0.4803
18116.0,-2.0,-2.0,-2.0,,,,1.0,33311,,,,,,,,,0.4697
25408.0,-2.0,-2.0,-2.0,,,,1.0,30809,,,,,0.720930232558,,,,0.66
34577.0,10.0,1.0,4.0,13790.0,0.0322033898,0.9415254237,0.4071,40223,431.0,,0.1779661017,0.253611557,0.563552833078,0.542635658915,0.274319066148,0.644444444444,0.7028
35418.0,24.0,6.0,13.0,10730.0,,0.5038560411,0.3435,95762,48.0,,0.3084832905,0.2987012987,0.328358208955,0.255555555556,0.35838150289,,0.6971
21175.0,-2.0,-2.0,-2.0,,0.034375,0.728125,1.0,70403,55.0,,0.178125,0.641509434,0.566666666667,0.625,0.362244897959,,0.4663
35225.0,-2.0,-2.0,-2.0,,0.0423280423,0.9470899471,1.0,20852,44.0,,0.126984127,0.5153846154,0.609195402299,0.556701030928,0.260355029586,,0.4828
18159.0,-2.0,-2.0,-2.0,,,,1.0,49441,,,,,,,,,0.1042
29839.0,10.0,1.0,4.0,,,0.7672955975,1.0,64114-3313,109.0,,0.248427673,0.546875,0.687074829932,,0.226086956522,,0.7459
31497.0,-2.0,-2.0,-2.0,,,,0.7917,58103,44.0,,,0.6590909091,0.746478873239,,,0.583333333333,0.2031
28013.0,-2.0,-2.0,-2.0,,,0.8965517241,1.0,10013,44.0,,0.0793103448,0.5611285266,0.728205128205,0.846153846154,,,0.5465
16758.0,-2.0,-2.0,-2.0,,,0.7591743119,1.0,00754,,,0.1055045872,,0.462222222222,0.530864197531,0.4,,0.6154
30187.0,-2.0,-2.0,-2.0,,,0.8465909091,1.0,77079,62.0,,0.1647727273,0.4333333333,0.698924731183,,,,0.6667
23620.0,-2.0,-2.0,-2.0,,,,1.0,84341,28.0,,0.2213740458,,,,,,0.3355
30829.0,26.0,6.0,10.0,,,,,84058,125.0,,0.5641025641,,,,,,0.4103
31963.0,-2.0,-2.0,-2.0,,0.0314285714,0.5971428571,0.1373,84043,114.0,,0.4142857143,,0.629032258065,0.72,0.233333333333,0.608695652174,0.2304
28615.0,-2.0,-2.0,-2.0,,,,0.1429,22066,,,0.325,0.5862068966,,,,,0.7059
27545.0,-2.0,-2.0,-2.0,,,0.6851851852,1.0,25304,,,0.2037037037,0.4230769231,,,,,0.625
38317.0,10.0,1.0,4.0,,0.0403983252,0.7232092339,0.2083,95670-5642,3406.0,0.0105239335,0.2050469616,0.3000723066,0.678541374474,0.739742804654,0.201135241856,0.703081232493,0.7092
23722.0,-2.0,-2.0,-2.0,,0.0539419087,,0.5714,74133,19.0,,0.2697095436,0.4497354497,0.688,0.615384615385,0.151785714286,,0.4085
48341.0,11.0,2.0,4.0,,0.0189526185,0.0387364921,0.8547,95834,2252.0,0.0312551953,0.1546134663,0.4298325723,0.637727496311,0.718599033816,0.274639657187,0.690537084399,0.1226
40292.0,2.0,3.0,1.0,10110.0,0.0750906266,0.643190057,0.3368,93245,197.0,0.0062143967,0.1760745728,0.2631578947,0.193284936479,0.214141414141,0.395973154362,0.197530864198,0.3017
34104.0,8.0,1.0,4.0,16699.0,0.0241286863,0.850536193,0.8837,44141,551.0,0.0201072386,0.1467828418,0.281124498,0.391955098223,0.48670212766,0.322355289421,0.524590163934,0.6809
24707.0,-2.0,-2.0,-2.0,,0.0478873239,0.9341549296,1.0,70364,359.0,,0.1271126761,0.5267175573,0.558743169399,0.624678663239,0.293737895416,0.547619047619,0.4118
39080.0,14.0,9.0,5.0,11738.0,0.0461459929,0.814446146,0.1418,61108-2513,6450.0,0.0124042879,0.2831036243,0.4100835805,0.386421814135,0.437282229965,0.30357316717,0.446782922429,0.7966
51112.0,-2.0,-2.0,-2.0,,,0.0524861878,0.9697,18974,263.0,0.0303867403,0.0497237569,0.628742515,0.616402116402,0.696864111498,0.340057636888,0.6,0.1127
23589.0,-2.0,-2.0,-2.0,,0.057793345,0.9515469936,1.0,53221,157.0,0.0058377116,0.1307647402,0.2649769585,0.490512333966,0.580858085809,0.342602892102,0.515463917526,0.5333
53788.0,11.0,1.0,4.0,18593.0,,0.0459459459,0.75,18017,168.0,0.0378378378,0.1135135135,0.668989547,0.781725888325,0.744525547445,,,0.2403
24879.0,-2.0,-2.0,-2.0,,0.0289256198,0.8626827718,1.0,93612,388.0,0.0104895105,0.1751430388,0.2833333333,0.592909535452,0.63981042654,0.201112877583,0.663366336634,0.4962
40092.0,19.0,6.0,5.0,13515.0,0.0562055363,0.7508344853,0.0273,33610,4069.0,0.0144306956,0.2168987491,0.3378640777,0.154570325072,0.086476540938,0.436315679878,0.067819148936,0.9123
38673.0,10.0,2.0,4.0,,0.0435119832,0.8313038083,0.6048,98057,5257.0,0.0086868844,0.2034437292,0.4734714004,0.699765327075,0.711462450593,0.14335900554,0.7,0.4983
29534.0,7.0,1.0,4.0,13152.0,,0.1833095578,1.0,33144,346.0,,0.3409415121,0.4469835466,0.765008576329,0.80612244898,0.076749435666,,0.9431
29534.0,9.0,1.0,4.0,13152.0,,0.1833095578,1.0,33012,346.0,,0.3409415121,0.4469835466,0.765008576329,0.80612244898,0.076749435666,,0.812
19761.0,26.0,6.0,5.0,7495.0,0.0048845471,0.6527531083,0.7073,00910,74.0,,0.1176731794,,0.370509383378,0.249551166966,0.343511450382,0.410714285714,0.7476
33070.0,10.0,2.0,4.0,,0.0640405993,0.8658772354,1.0,78229,1504.0,0.0079748671,0.2162880619,0.3626062323,0.647440519106,0.757754800591,0.18612244898,0.644230769231,0.5509
18753.0,-2.0,-2.0,-2.0,,0.0360576923,0.9591346154,0.4,10458,52.0,,0.1826923077,0.4360189573,0.727611940299,0.709302325581,0.19801980198,,0.6923
46396.0,-2.0,-2.0,-2.0,,0.0230352304,0.0790747193,0.7937,11357,4019.0,0.016453736,0.1119821913,0.4795890031,0.61568627451,0.699413036762,0.295415224913,0.672222222222,0.1694
44409.0,18.0,15.0,5.0,7360.0,0.0595785793,0.5000920132,0.0106,25414,4762.0,0.0391056312,0.4299779168,0.5643979058,0.153350765059,0.159420289855,0.391351351351,0.185212845407,0.7761
50801.0,-2.0,-2.0,-2.0,,,0.8734177215,1.0,92223,45.0,,0.3037974684,0.3142857143,0.584615384615,,,,0.8065
114785.0,30.0,6.0,15.0,31065.0,,0.2892561983,0.5294,90038,73.0,,0.132231405,,0.707317073171,,,0.407407407407,0.4034
19665.0,-2.0,-2.0,-2.0,,,0.6347305389,1.0,92253,,,0.2155688623,,0.644736842105,0.575757575758,,,0.3647
37453.0,10.0,1.0,4.0,,,0.79375,1.0,91304,26.0,,0.1625,,0.677419354839,0.5,,,0.5289
25770.0,-2.0,-2.0,-2.0,,,0.8169014085,,80631-9441,,,0.2253521127,0.4545454545,0.575,,,,0.5682
23718.0,-2.0,-2.0,-2.0,,,,1.0,19939,17.0,,0.1710526316,0.5492957746,0.704545454545,,,,0.3788
30784.0,-2.0,-2.0,-2.0,,0.0430769231,0.8,1.0,33415-2904,21.0,,0.1784615385,0.5137614679,0.541899441341,0.533333333333,0.272189349112,,0.6098
40816.0,10.0,1.0,4.0,,,0.8067542214,0.2381,33134,80.0,,0.2120075047,0.33203125,0.709677419355,0.595238095238,,,0.746
60311.0,10.0,1.0,4.0,13263.0,0.0547945205,0.7899543379,0.4694,34470,78.0,0.095890411,0.3424657534,0.4627659574,0.703703703704,,0.164705882353,,0.8121
28828.0,-2.0,-2.0,-2.0,,,0.7966804979,1.0,32504,34.0,,0.22406639,,0.675324675325,,,,0.759
24635.0,-2.0,-2.0,-2.0,,,,1.0,47130,,,,,0.52380952381,,,,
23538.0,-2.0,-2.0,-2.0,,0.0994475138,0.1988950276,1.0,46410,25.0,,0.0939226519,0.2925170068,0.757281553398,0.636363636364,0.288659793814,,0.5079
40359.0,12.0,1.0,4.0,15575.0,,0.5875,0.48,70816,23.0,,0.10625,0.7211538462,0.528455284553,0.477272727273,0.338461538462,,0.3118
31997.0,-2.0,-2.0,-2.0,,0.0526315789,0.9105263158,1.0,10001-4034,157.0,,0.1052631579,,0.611464968153,0.538461538462,0.260623229462,,0.587
31071.0,-2.0,-2.0,-2.0,18122.0,,0.8326300985,1.0,45429,114.0,0.0365682138,0.164556962,0.404293381,0.711475409836,0.696202531646,0.28650137741,0.714285714286,0.7461
40823.0,-2.0,-2.0,-2.0,13120.0,,,0.7414,74146,52.0,,0.1875,,0.736842105263,,,,0.6
35933.0,30.0,7.0,5.0,20000.0,,0.4246575342,0.7586,38103,46.0,,,0.7179487179,0.521739130435,,,,0.5574
40829.0,-2.0,-2.0,-2.0,,,0.6008403361,1.0,76011,103.0,,0.2352941176,0.2857142857,0.624,,0.227272727273,,0.7722
21362.0,-2.0,-2.0,-2.0,,0.1341463415,,0.7368,77068,,,0.1707317073,,0.388888888889,,0.481481481481,,0.4286
24835.0,-2.0,-2.0,-2.0,,,,1.0,77656,17.0,,0.3056994819,0.4516129032,0.563636363636,0.615384615385,,,0.4286
35507.0,-2.0,-2.0,-2.0,,,0.4558823529,0.21,84720,55.0,,0.2573529412,,0.522727272727,,0.376470588235,,0.1791
28355.0,8.0,1.0,4.0,,,0.9479452055,1.0,53222,82.0,,0.095890411,,0.668852459016,0.642857142857,0.226666666667,,0.4244
34421.0,26.0,6.0,7.0,17014.0,0.0544449171,0.7628668652,0.1111,33614-7095,2104.0,0.0162342266,0.2367077839,0.3869922751,0.178076996017,0.1592670895,0.354831560284,0.21875,0.7393
22378.0,-2.0,-2.0,-2.0,,0.0273972603,0.9372146119,1.0,78221,107.0,0.0068493151,0.2283105023,0.2522796353,0.491769547325,0.493333333333,0.296296296296,0.466666666667,0.4615
26897.0,-2.0,-2.0,-2.0,,0.0552618933,0.8774627583,0.7,33625,143.0,0.0091302259,0.1278231619,0.447144593,,,,,0.4667
26897.0,-2.0,-2.0,-2.0,,0.0552618933,0.8774627583,0.6875,92101,143.0,0.0091302259,0.1278231619,0.447144593,,,,,0.4291
26897.0,-2.0,-2.0,-2.0,,0.0552618933,0.8774627583,0.8462,48313,143.0,0.0091302259,0.1278231619,0.447144593,,,,,0.2216
26262.0,-2.0,-2.0,-2.0,,0.0537313433,0.9223880597,0.7778,91403,39.0,,0.1313432836,0.5536480687,0.715053763441,0.72972972973,0.224358974359,0.48,0.4624
34949.0,-2.0,-2.0,-2.0,,0.0424328147,0.9589816124,0.8182,22102,99.0,,0.1683168317,0.4565217391,0.755852842809,0.77037037037,0.247863247863,0.603773584906,0.4495
36368.0,10.0,2.0,4.0,16084.0,0.046875,0.7274590164,0.2864,43081,1115.0,0.0171618852,0.1531762295,0.2366679642,0.537291462218,0.563706563707,0.285221391604,0.538461538462,0.6748
36368.0,10.0,2.0,4.0,15787.0,0.046875,0.7274590164,0.4476,45246,1115.0,0.0171618852,0.1531762295,0.2366679642,0.537291462218,0.563706563707,0.285221391604,0.538461538462,0.6779
22177.0,-2.0,-2.0,-2.0,,0.0431088083,0.869015544,,72703,382.0,0.0029015544,0.1448704663,0.4965277778,0.55424954792,0.499148211244,0.327387198321,0.563636363636,0.6389
22177.0,10.0,2.0,4.0,,0.0431088083,0.869015544,1.0,71301,382.0,0.0029015544,0.1448704663,0.4965277778,0.55424954792,0.499148211244,0.327387198321,0.563636363636,0.6131
40092.0,29.0,6.0,5.0,13515.0,0.0562055363,0.7508344853,0.025,19801,4069.0,0.0144306956,0.2168987491,0.3378640777,0.154570325072,0.086476540938,0.436315679878,0.067819148936,0.9101
68424.0,24.0,18.0,0.0,,0.3891862955,0.6027837259,,76129,1267.0,,0.0503211991,0.7952415285,0.806796116505,0.783864541833,0.063694267516,0.125454545455,
40092.0,20.0,6.0,5.0,13515.0,0.0562055363,0.7508344853,0.004,35203,4069.0,0.0144306956,0.2168987491,0.3378640777,0.154570325072,0.086476540938,0.436315679878,0.067819148936,0.8956
27446.0,-2.0,-2.0,-2.0,,,0.9749373434,0.8,44136,67.0,,0.1002506266,0.5480427046,0.755980861244,0.785714285714,0.14358974359,,0.4375
28954.0,-2.0,-2.0,-2.0,,0.0402269211,0.7679216091,0.9938,74145,388.0,0.0293965962,0.2795255286,0.4268907563,0.630289532294,0.701357466063,0.247682119205,0.755102040816,0.4617
39080.0,23.0,6.0,5.0,11676.0,0.0461459929,0.814446146,0.181,54303-2349,6450.0,0.0124042879,0.2831036243,0.4100835805,0.386421814135,0.437282229965,0.30357316717,0.446782922429,0.754
23921.0,-2.0,-2.0,-2.0,,0.0598559856,0.9477947795,1.0,23294,179.0,0.0090009001,0.1143114311,0.3591269841,0.550340651022,0.609523809524,0.346899224806,0.546875,0.2353
22377.0,-2.0,-2.0,-2.0,,0.0556813038,0.9402444545,0.8261,15237,144.0,0.0135808058,0.0891806247,0.2897727273,0.491349480969,0.577197149644,0.37784679089,0.602564102564,0.3111
23925.0,-2.0,-2.0,-2.0,,0.0490037695,0.9337641357,0.7949,28027,151.0,0.0086160474,0.1335487345,0.33632287,0.501110288675,0.579754601227,0.388429752066,0.52688172043,0.5727
33193.0,-2.0,-2.0,-2.0,,,0.7611940299,,40503,23.0,,0.223880597,0.4747474747,0.694444444444,,,,0.713
33546.0,-2.0,-2.0,-2.0,,,0.9037900875,0.6667,03106,73.0,,0.166180758,0.3935483871,0.597402597403,0.724637681159,,,0.4234
31723.0,-2.0,-2.0,-2.0,,0.0314769976,0.9007263923,0.3333,53202-0000,128.0,,0.0726392252,0.535,0.859504132231,0.77380952381,0.114035087719,,0.3622
39633.0,13.0,1.0,4.0,,0.0462395543,0.8729805014,0.7414,95207-5509,1505.0,0.0102135562,0.1554317549,0.395157385,0.717252396166,0.705217391304,0.208633093525,0.650165016502,0.2913
39633.0,13.0,1.0,4.0,,0.0462395543,0.8729805014,,95826,1505.0,0.0102135562,0.1554317549,0.395157385,0.717252396166,0.705217391304,0.208633093525,0.650165016502,0.402
16575.0,-2.0,-2.0,-2.0,,0.0651162791,0.111627907,1.0,77090,,,0.1209302326,0.1181818182,0.538461538462,,,,0.5357
31914.0,-2.0,-2.0,-2.0,,0.0373817745,0.7624981234,0.4664,89117,1699.0,0.0132112295,0.1438222489,0.3156558533,0.677970065482,0.693173293323,0.190395956192,0.700892857143,0.2861
63534.0,18.0,15.0,5.0,6015.0,0.0652173913,0.5196488294,0.1137,36561-9000,2967.0,0.028567447,0.4499721293,0.519379845,0.376382876383,0.27037037037,0.326885245902,0.290953545232,0.9143
41651.0,-2.0,-2.0,-2.0,,,0.4251497006,1.0,85259,58.0,,0.1736526946,,0.78125,,,,0.5316
32613.0,10.0,1.0,3.0,,,0.8928571429,1.0,90723-5258,62.0,,0.1275510204,,0.776595744681,,0.261780104712,,0.486
11585.0,-2.0,-2.0,-2.0,,,0.7351598174,0.6774,92708,17.0,,0.5890410959,,0.901315789474,,,,0.6965
31204.0,-2.0,-2.0,-2.0,,,0.8692307692,,19701,23.0,,0.1615384615,0.5490196078,,,,,0.6415
22029.0,-2.0,-2.0,-2.0,,,0.6276595745,0.7692,34741,,,0.2074468085,0.4900662252,0.550458715596,0.516129032258,,,0.4038
29081.0,26.0,6.0,5.0,,0.0113636364,0.7532467532,0.2243,33166,166.0,0.0097402597,0.3425324675,0.7351694915,0.591439688716,0.407079646018,0.120567375887,0.426666666667,0.8321
25024.0,-2.0,-2.0,-2.0,,0.0891719745,0.9363057325,0.6667,33156,19.0,,0.1847133758,0.4154929577,0.711340206186,,,,0.5766
29426.0,-2.0,-2.0,-2.0,,0.0425844347,0.9104258443,1.0,33328,105.0,,0.1189427313,0.4054404145,0.675555555556,0.775147928994,0.135294117647,,0.3969
29449.0,-2.0,-2.0,-2.0,,0.0601173021,0.9384164223,1.0,32304,134.0,,0.1656891496,0.4135021097,0.706199460916,0.778443113772,0.167582417582,0.708333333333,0.3899
23366.0,-2.0,-2.0,-2.0,,,0.5961538462,1.0,33614,18.0,,0.1826923077,,0.686046511628,,,,0.6131
26893.0,-2.0,-2.0,-2.0,,,0.8461538462,1.0,52205,,,0.2461538462,,,,,,0.7241
41976.0,-2.0,-2.0,-2.0,,,0.1298701299,1.0,46241,229.0,0.1090909091,0.3350649351,0.4705882353,0.5,,,0.617647058824,0.75
27346.0,-2.0,-2.0,-2.0,,,,1.0,66223,45.0,,0.1264367816,,0.731707317073,,,,0.1472
14195.0,-2.0,-2.0,-2.0,,,0.9225806452,0.6667,01089,,,0.0903225806,,0.704918032787,,,,0.3846
16853.0,-2.0,-2.0,-2.0,,,,0.5455,48073,16.0,,0.1222222222,0.1882352941,0.480769230769,0.47619047619,,,0.3333
16682.0,-2.0,-2.0,-2.0,,,,,48060,,,0.2727272727,,,,,,0.5
21504.0,-2.0,-2.0,-2.0,,,,0.1429,49015,,,0.1690140845,,0.54347826087,,,,0.3333
23185.0,-2.0,-2.0,-2.0,,,,1.0,63703-7607,,,,,0.507692307692,,,,0.5172
25129.0,-2.0,-2.0,-2.0,,,0.6,0.4876,65804,78.0,,0.2237288136,,0.732558139535,0.711538461538,0.205555555556,,0.4632
25685.0,-2.0,-2.0,-2.0,,,,0.8125,38834,,,0.2025316456,,0.414414414414,0.541666666667,0.393939393939,,0.5495
31548.0,-2.0,-2.0,-2.0,23324.0,0.0392857143,0.9125,0.7841,28217,157.0,,0.1642857143,0.2962184874,0.762611275964,0.671641791045,0.159663865546,,0.5887
82560.0,24.0,6.0,11.0,11450.0,,,0.625,07208,20.0,,0.3793103448,,,,,,0.25
62526.0,24.0,8.0,12.0,12750.0,,,0.9516,08701,,,,,,,,,
22432.0,24.0,6.0,11.0,12600.0,,,0.8686,11219,,,0.2338983051,,0.458333333333,0.316831683168,,,
107249.0,-2.0,-2.0,-2.0,,,0.6701388889,1.0,11229,262.0,0.0416666667,0.1423611111,0.6273291925,0.705882352941,0.694444444444,0.102941176471,0.720930232558,0.4861
37219.0,-2.0,-2.0,-2.0,,,0.6836158192,0.2439,14559,60.0,0.0903954802,0.1694915254,0.6266666667,0.889655172414,,,,0.6929
30468.0,-2.0,-2.0,-2.0,,0.0489795918,,1.0,45069,74.0,,0.0897959184,0.5222929936,0.823008849558,,,,0.2783
43409.0,11.0,3.0,4.0,,0.0249169435,0.1627906977,0.9806,43219,1239.0,,0.3372093023,0.5746268657,0.542857142857,,0.234152652005,0.746031746032,0.8306
30894.0,-2.0,-2.0,-2.0,,,,1.0,18372,,,0.2558139535,,,,0.395348837209,,0.7128
20182.0,-2.0,-2.0,-2.0,,,0.6317567568,1.0,00730,33.0,,0.0962837838,,0.641791044776,0.638461538462,0.151702786378,,0.1163
21197.0,-2.0,-2.0,-2.0,,,,0.6279,38351,,,0.3369565217,0.4318181818,0.555555555556,,,,0.3333
29648.0,26.0,9.0,11.0,16000.0,0.036,0.6031111111,0.6695,79925,423.0,0.0071111111,0.2635555556,0.1985370951,0.720440881764,0.651785714286,0.269641125121,0.619469026549,0.6075
23721.0,-2.0,-2.0,-2.0,,0.0502283105,,1.0,78759,42.0,,0.1050228311,0.4233576642,0.692307692308,0.563636363636,0.223300970874,,0.3364
20414.0,-2.0,-2.0,-2.0,,0.08,,0.8696,84601,33.0,,0.184,0.593495935,0.738317757009,,,,0.1875
31051.0,-2.0,-2.0,-2.0,,,0.38,0.1437,84770,96.0,,0.4,,0.588235294118,0.558823529412,0.18691588785,0.535714285714,0.3685
24668.0,-2.0,-2.0,-2.0,,,0.8452380952,1.0,99336,22.0,,0.1547619048,0.5432098765,0.819672131148,,,,0.4746
28693.0,-2.0,-2.0,-2.0,,0.0654205607,0.953271028,1.0,78259,178.0,,0.1308411215,0.4456035768,0.695412844037,0.727598566308,0.238731218698,0.682926829268,0.5301
21033.0,26.0,6.0,11.0,12300.0,,0.6796285548,0.4091,00961,41.0,,0.0818340104,0.5503875969,0.438704703161,0.287619047619,0.224528301887,0.407407407407,0.3333
32568.0,23.0,9.0,5.0,19267.0,0.0404297017,0.8171590332,0.3564,53226,1944.0,0.0111780504,0.1969949917,0.24356324,0.230259041422,0.282320055905,0.440465793304,0.309489051095,0.5207
36783.0,22.0,6.0,6.0,20794.0,0.0514285714,0.4632142857,0.4706,78602,239.0,0.0142857143,0.1403571429,0.4742505765,0.24740034662,0.240462427746,0.537058152794,0.081967213115,0.5385
31349.0,7.0,1.0,4.0,13401.0,0.0484189723,0.7714097497,0.9524,77573,1377.0,0.0081247255,0.1537110233,0.2807665666,0.628140703518,0.599378881988,0.344468135513,0.525073746313,0.5556
31349.0,14.0,6.0,10.0,23477.0,0.0484189723,0.7714097497,0.9265,71118,1377.0,0.0081247255,0.1537110233,0.2807665666,0.628140703518,0.599378881988,0.344468135513,0.525073746313,0.5513
21153.0,-2.0,-2.0,-2.0,,,0.9183673469,1.0,37601-4626,,,0.2108843537,0.3369565217,0.507142857143,,,,0.4348
31370.0,-2.0,-2.0,-2.0,,,,1.0,58501,20.0,,,,0.647058823529,,,,0.1549
30481.0,-2.0,-2.0,-2.0,,0.0311720698,0.9513715711,1.0,48047-1581,286.0,,0.1895261845,0.3048180924,0.77398989899,0.794238683128,0.174450549451,0.779411764706,0.4857
29898.0,10.0,2.0,4.0,,0.0252067743,0.9421031902,1.0,43560-2265,621.0,0.0094525404,0.2386766443,0.3137955683,0.59078133783,0.755813953488,0.19773095624,0.696721311475,0.719
26293.0,-2.0,-2.0,-2.0,3850.0,0.0176322418,0.3929471033,1.0,00959,,,0.0482787573,,0.129353233831,0.109644670051,0.051198257081,,0.1389
32886.0,10.0,1.0,4.0,16035.0,0.0386199794,0.7693099897,0.4019,37211,543.0,0.0128733265,0.201853759,0.3254048583,0.648784576697,0.630996309963,0.225589225589,0.575471698113,0.6347
34577.0,10.0,1.0,4.0,13790.0,0.0322033898,0.9415254237,0.5333,45246,431.0,,0.1779661017,0.253611557,0.563552833078,0.542635658915,0.274319066148,0.644444444444,0.8792
61480.0,10.0,2.0,2.0,,0.0532427695,0.8711656442,0.256,45241,2520.0,0.0105170903,0.2977651183,0.4081081081,0.56253164557,0.558467741935,0.152067274001,0.457700650759,0.6796
40092.0,18.0,9.0,5.0,13515.0,0.0562055363,0.7508344853,0.0018,27407-2638,4069.0,0.0144306956,0.2168987491,0.3378640777,0.154570325072,0.086476540938,0.436315679878,0.067819148936,0.8941
40092.0,-2.0,-2.0,-2.0,13515.0,0.0562055363,0.7508344853,,08854,4069.0,0.0144306956,0.2168987491,0.3378640777,0.154570325072,0.086476540938,0.436315679878,0.067819148936,0.9129
37423.0,-2.0,-2.0,-2.0,,0.029375765,0.3378212974,1.0,43213,179.0,0.0367197062,0.1003671971,0.3275434243,0.658536585366,0.700787401575,0.253358925144,0.746835443038,0.8375
58065.0,21.0,8.0,15.0,21690.0,0.3939393939,0.6553030303,0.7356,10004,96.0,,,0.829787234,0.474747474747,,0.188405797101,,0.0156
92405.0,26.0,15.0,5.0,20410.0,0.0566027397,0.8969863014,0.0103,60101,9085.0,0.0111780822,0.3900821918,0.622781457,0.503994393833,0.505434782609,0.098288673722,0.326721763085,0.8636
92405.0,26.0,6.0,5.0,19629.0,0.0566027397,0.8969863014,0.1205,43219,9085.0,0.0111780822,0.3900821918,0.622781457,0.503994393833,0.505434782609,0.098288673722,0.326721763085,0.6186
92405.0,26.0,6.0,5.0,20142.0,0.0566027397,0.8969863014,0.0709,85021,9085.0,0.0111780822,0.3900821918,0.622781457,0.503994393833,0.505434782609,0.098288673722,0.326721763085,0.5395
32317.0,-2.0,-2.0,-2.0,,,,1.0,54914,,,,0.462962963,,,,,0.1184
22378.0,-2.0,-2.0,-2.0,,0.0273972603,0.9372146119,1.0,95688,107.0,0.0068493151,0.2283105023,0.2522796353,0.491769547325,0.493333333333,0.296296296296,0.466666666667,0.4083
22378.0,-2.0,-2.0,-2.0,,0.0273972603,0.9372146119,1.0,89502,107.0,0.0068493151,0.2283105023,0.2522796353,0.491769547325,0.493333333333,0.296296296296,0.466666666667,0.5041
55552.0,22.0,6.0,5.0,,0.1130718954,0.6274509804,,66211,442.0,0.0130718954,0.2843137255,0.5584218513,0.27471383975,0.338709677419,0.221936589546,0.216,0.7326
26287.0,-2.0,-2.0,-2.0,,0.0551181102,0.9553805774,1.0,30076,59.0,,0.154855643,0.4886877828,0.689393939394,0.715909090909,0.189473684211,,0.4084
24367.0,-2.0,-2.0,-2.0,,,,1.0,35216,18.0,,0.1012658228,0.3333333333,0.685483870968,0.590909090909,,,0.226
