INSTNM,MD_EARN_WNE_P10,CCBASIC,CCSIZSET,CCUGPROF,TUITIONFEE_OUT,APPL_SCH_PCT_GE5,FEMALE,PFTFTUG1_EF,GT_THRESHOLD_1YR,VETERAN,MARRIED,COMPL_RPY_1YR_RT,COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR4_RT,WDRAW_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,UG25ABV
Western New England University,73157.0,17.0,14.0,10.0,44500.0,0.4838483146,0.3827247191,0.8475,666.0,,0.0070224719,0.7771173848,0.58635097493,0.609329446064,0.085219707057,0.080139372822,0.0304
Westfield State University,57346.0,18.0,14.0,11.0,17580.0,0.3865576102,0.5586770982,0.7185,1272.0,0.0035561878,0.0273826458,0.7471751412,0.608587429994,0.606961566352,0.13622754491,0.154054054054,0.1229
Wheaton College (Massachusetts),67725.0,21.0,11.0,14.0,60230.0,0.6342229199,0.6357927786,0.9592,239.0,,,0.8203125,0.775919732441,,0.082352941176,,0.0035
Williams College,88665.0,21.0,11.0,14.0,61770.0,0.5370786517,0.5123595506,0.9813,311.0,,,0.845410628,0.945147679325,,0.137795275591,,0.0097
Worcester Polytechnic Institute,103470.0,16.0,13.0,12.0,57096.0,0.698019802,0.3649222065,0.9555,1280.0,,,0.954075775,0.869565217391,,0.028443113772,0.048076923077,0.0046
Worcester State University,60624.0,18.0,13.0,13.0,16866.0,0.3079191238,0.5930918281,0.6931,771.0,0.0054759899,0.0438079191,0.7364620939,0.287693561532,0.485,0.166794185157,0.149855907781,0.1375
Adrian College,55504.0,22.0,11.0,10.0,39596.0,0.3427135678,0.4221105528,0.8877,189.0,,,0.7235294118,0.399103139013,,0.170731707317,,0.0122
Albion College,58799.0,21.0,11.0,10.0,54930.0,0.5127118644,0.4957627119,0.9248,192.0,,,0.7741046832,0.674911660777,,0.142553191489,,0.0046
Hillsdale Beauty College,17793.0,-2.0,-2.0,-2.0,,,,0.8182,,,,,,,,,0.5
Northwestern Technological Institute,41237.0,-2.0,-2.0,-2.0,,0.0262216925,0.0333730632,1.0,439.0,0.0405244338,0.1907032181,0.3051643192,0.56135770235,0.545454545455,0.296721311475,0.734375,0.4982
Alma College,54742.0,22.0,11.0,12.0,45616.0,0.3049132948,0.5534682081,0.9227,153.0,,0.0158959538,0.7443820225,0.564245810056,,0.134210526316,,0.0157
Alpena Community College,36442.0,14.0,6.0,5.0,7560.0,0.0743691899,0.4714475432,0.6246,74.0,,0.0982735724,0.5845588235,0.338266384778,0.363636363636,0.578666666667,,0.1822
Andrews University,53187.0,17.0,11.0,13.0,32734.0,0.2050290135,0.580270793,0.6781,198.0,,0.0638297872,0.5308310992,0.569182389937,0.549356223176,0.15671641791,0.148148148148,0.1097
Aquinas College,49584.0,21.0,11.0,12.0,37280.0,0.2644628099,0.6396694215,0.8481,258.0,,,0.7007874016,0.566909975669,,0.16403785489,0.085714285714,0.0816
Baker College,35833.0,19.0,12.0,5.0,12710.0,0.0557674841,0.6670299728,0.2616,2494.0,0.0074477748,0.1633969119,0.4543200209,0.210613751731,0.231385642738,0.402877697842,0.275071633238,0.5092
Bay de Noc Community College,35090.0,5.0,2.0,1.0,10740.0,0.0363864492,0.5859473024,0.4069,148.0,,0.1279799247,0.5488958991,0.279461279461,0.319327731092,0.49406175772,0.258823529412,0.2538
Bayshire Academy of Beauty Craft Inc,24471.0,-2.0,-2.0,-2.0,,,,0.5238,,,0.1238095238,,0.548387096774,,0.34,,0.44
Calvin University,58375.0,20.0,14.0,12.0,38620.0,0.2610141313,0.5627597672,0.8566,530.0,,0.0124688279,0.8614318707,0.721333333333,0.674491392801,0.104712041885,,0.0437
Carnegie Institute,38244.0,-2.0,-2.0,-2.0,15042.0,,0.8757062147,0.5,88.0,,0.3276836158,0.6396396396,0.84126984127,,,,0.6875
Central Michigan University,55874.0,16.0,16.0,13.0,13650.0,0.1563829787,0.592287234,0.6913,3957.0,0.0027925532,0.0457446809,0.6056527591,0.603562340967,0.57188221709,0.139434180139,0.082918739635,0.126
Mott Community College,32538.0,1.0,3.0,1.0,7091.0,0.0932087511,0.5747493163,0.3198,306.0,0.0047857794,0.0916134913,0.4230254351,0.13786407767,0.105102817974,0.600090785293,0.079772079772,0.371
Empire Beauty School-Michigan,22377.0,-2.0,-2.0,-2.0,,0.0556813038,0.9402444545,0.7281,144.0,0.0135808058,0.0891806247,0.2897727273,0.491349480969,0.577197149644,0.37784679089,0.602564102564,0.3977
Cleary University,54186.0,29.0,7.0,8.0,23629.0,0.1231343284,0.6119402985,0.5376,132.0,,0.1455223881,0.509202454,0.416,0.487804878049,0.27397260274,0.285714285714,0.3464
Concordia University Ann Arbor,56075.0,20.0,8.0,10.0,32982.0,0.1308152925,0.6421004146,0.8116,963.0,0.0069092584,0.1174573929,0.6794871795,0.458492003046,0.561314791403,0.158786797502,0.101265822785,0.0671
College for Creative Studies,44860.0,30.0,10.0,13.0,49435.0,0.160899654,0.5657439446,0.7275,179.0,,0.0242214533,0.6486486486,0.631746031746,0.526717557252,0.189090909091,,0.1239
Davenport University,45099.0,18.0,12.0,5.0,22244.0,0.114057508,0.5626198083,0.5,1397.0,0.0092651757,0.1769968051,0.4945652174,0.361451692006,0.451887941535,0.293067947838,0.205202312139,0.3529
David Pressley School of Cosmetology,22973.0,-2.0,-2.0,-2.0,,0.0974025974,0.9512987013,1.0,37.0,,0.1103896104,0.4396551724,0.6328125,0.674698795181,0.215568862275,,0.4292
Delta College,37781.0,1.0,3.0,1.0,7250.0,0.0647976726,0.5699550383,0.4116,382.0,0.0058185665,0.0907167416,0.526618705,0.155281969817,0.112333071485,0.558958652374,0.095505617978,0.369
Detroit Business Institute-Downriver,26702.0,-2.0,-2.0,-2.0,,,,1.0,36.0,,0.3555555556,,,,,,0.8602
MIAT College of Technology,62575.0,11.0,2.0,4.0,14890.0,0.0343434343,0.0757575758,0.9628,444.0,0.0353535354,0.1585858586,0.4521276596,0.656474820144,0.662162162162,0.287378640777,0.604166666667,0.4067
University of Detroit Mercy,71030.0,17.0,13.0,13.0,31058.0,0.2493946731,0.6795803067,0.7199,595.0,,0.0750605327,0.7568238213,0.631578947368,0.622362869198,0.097133757962,0.166666666667,0.0852
Dorsey College,29392.0,-2.0,-2.0,-2.0,31680.0,0.0451243672,0.8036539731,1.0,870.0,0.0072639225,0.1241470394,0.2099676973,0.507685551164,0.545454545455,0.360647445625,0.62091503268,0.5125
Eastern Michigan University,51793.0,16.0,16.0,7.0,16410.0,0.2089896795,0.6105377512,0.6511,2666.0,0.0029875068,0.061379685,0.5300304456,0.454346876365,0.387161484453,0.206429330499,0.15991902834,0.2258
Ferris State University,54735.0,17.0,13.0,7.0,13076.0,0.1146773074,0.5511797363,0.6502,2709.0,0.0064191534,0.0874392783,0.6619841967,0.515945330296,0.484265734266,0.213423295455,0.185643564356,0.1791
Glen Oaks Community College,37540.0,6.0,2.0,1.0,6504.0,0.1028446389,0.6083150985,0.5362,37.0,,0.0984682713,0.4375,0.195652173913,0.216216216216,0.538461538462,,0.2678
Kettering University,94823.0,19.0,10.0,14.0,44380.0,0.2039877301,0.1901840491,0.8963,487.0,,,0.9512987013,0.5625,,0.069182389937,,0.0277
Gogebic Community College,40950.0,7.0,2.0,2.0,8108.0,0.0617059891,0.5263157895,0.6221,104.0,,0.1070780399,0.6494845361,0.31693989071,0.351955307263,0.438405797101,0.40625,0.2392
Grace Christian University,41663.0,22.0,6.0,7.0,14520.0,0.081300813,0.5783972125,0.3625,122.0,,0.3658536585,0.6805555556,0.338762214984,0.425,0.428217821782,0.161764705882,0.4404
Cornerstone University,47314.0,18.0,10.0,8.0,27880.0,0.1413160734,0.6526429342,0.7107,376.0,,0.2103559871,0.6655290102,0.422442244224,0.558219178082,0.178272980501,0.137724550898,0.1772
Grand Rapids Community College,38377.0,4.0,4.0,1.0,11679.0,0.0976826049,0.5444411851,0.378,1073.0,0.0052801408,0.084775594,0.5024271845,0.188459941885,0.200740436035,0.53735803945,0.180774748924,0.3433
Grand Valley State University,56118.0,17.0,16.0,11.0,19856.0,0.140377624,0.6112349009,0.7433,3937.0,0.002814589,0.0275595168,0.6704230556,0.615070451297,0.567541536239,0.121796276013,0.120271033315,0.074
Great Lakes Christian College,31053.0,22.0,8.0,11.0,17220.0,0.1588785047,0.4672897196,0.6129,,,,,0.188405797101,,0.372881355932,,0.1758
Henry Ford College,34795.0,14.0,12.0,5.0,7348.0,0.1367709711,0.5739679741,0.5019,529.0,0.0044072279,0.0969590128,0.3428270042,0.109157194939,0.101508916324,0.479219677693,0.066014669927,0.2932
Hope College,58427.0,21.0,11.0,12.0,38370.0,0.3946587537,0.5895153314,0.9502,548.0,,,0.8238993711,0.772972972973,,0.057245080501,0.030211480363,0.0118
Jackson College,36898.0,14.0,9.0,5.0,9375.0,0.1313747228,0.5227272727,0.2734,171.0,0.0149667406,0.1067073171,,0.063852813853,0.09972299169,0.563405797101,0.074906367041,0.3261
Kalamazoo College,65590.0,21.0,11.0,12.0,56562.0,0.5879518072,0.5831325301,0.9561,160.0,,,0.8096774194,0.78231292517,,0.082508250825,,0.0056
Kalamazoo Valley Community College,38618.0,2.0,3.0,1.0,8596.0,0.073703133,0.5400616333,0.3111,363.0,0.0053929122,0.093990755,0.4357976654,0.150358896864,0.167315175097,0.539423599782,0.128,0.3428
Kellogg Community College,38329.0,9.0,2.0,1.0,9638.0,0.067516525,0.6416430595,0.2993,55.0,0.0056657224,0.1506137866,0.3675675676,0.087656529517,0.076335877863,0.560146923783,,0.3594
Kirtland Community College,35831.0,9.0,2.0,1.0,8910.0,0.063170441,0.5947556615,0.4267,192.0,0.0131108462,0.1823599523,0.4885844749,0.270866141732,0.281105990783,0.493975903614,0.225806451613,0.4328
Michigan College of Beauty-Monroe,22766.0,-2.0,-2.0,-2.0,,,,0.8,,,0.1185185185,0.4885496183,0.663157894737,,,,0.381
Lake Michigan College,34466.0,14.0,9.0,5.0,7148.0,0.1026143791,0.6254901961,0.4041,148.0,0.008496732,0.1098039216,0.5202020202,0.156650246305,0.145161290323,0.528333333333,,0.3514
Lake Superior State University,49045.0,22.0,11.0,11.0,13728.0,0.0955961332,0.5563909774,0.6933,294.0,,0.0558539205,0.6814671815,0.383928571429,0.397260273973,0.253521126761,0.089552238806,0.1038
Lansing Community College,39206.0,4.0,4.0,1.0,10760.0,0.0940760389,0.534571176,0.3931,520.0,0.0040671972,0.1016799293,0.4545454545,0.149257307139,0.128408527516,0.512896094326,0.094527363184,0.3369
Lawrence Technological University,69151.0,18.0,11.0,11.0,39570.0,0.1632970451,0.2814930016,0.8108,278.0,,0.0404354588,0.7622377622,0.530726256983,0.392592592593,0.131720430108,,0.0896
M J Murphy Beauty College of Mount Pleasant,20720.0,-2.0,-2.0,-2.0,,,,0.6111,,,0.1666666667,,0.518518518519,,,,0.2609
Macomb Community College,41596.0,4.0,4.0,1.0,7830.0,0.106431603,0.5912504081,0.3813,390.0,0.0063118947,0.0950048972,0.6578947368,0.103885135135,0.045729657028,0.52490512334,0.040716612378,0.3457
Madonna University,59058.0,19.0,9.0,7.0,26100.0,0.1515151515,0.6872294372,0.494,454.0,,0.1114718615,0.5243243243,0.572504708098,0.601351351351,0.180487804878,0.184357541899,0.2578
Rochester University,48707.0,22.0,7.0,7.0,26736.0,0.1711145997,0.6624803768,0.6985,182.0,,0.1428571429,0.5029761905,0.523391812865,0.44502617801,0.169096209913,0.223684210526,0.2346
University of Michigan-Ann Arbor,83648.0,15.0,16.0,14.0,55334.0,0.4116815827,0.5349348406,0.837,6431.0,0.0017271157,0.0232375569,0.7991202346,0.899014778325,0.881032171582,0.053829078801,0.131362094038,0.0176
The Michigan Barber School,25106.0,-2.0,-2.0,-2.0,,,0.2135416667,1.0,,,0.0885416667,,0.430555555556,,0.443298969072,,0.6889
Michigan State University,67253.0,15.0,16.0,12.0,41958.0,0.2478435883,0.5534790109,0.8615,7685.0,0.0011500863,0.0121717462,0.70206644,0.789964788732,0.728684907326,0.086506979149,0.108175651553,0.0219
Michigan Technological University,78198.0,16.0,14.0,14.0,39574.0,0.1503797468,0.2774683544,0.902,1182.0,,0.0081012658,0.8655063291,0.659400544959,0.585828343313,0.11732355637,0.053333333333,0.0299
University of Michigan-Dearborn,59649.0,18.0,12.0,9.0,29584.0,0.1645379414,0.5116453794,0.64,1307.0,,0.0788880541,0.5675253708,0.511612475116,0.481188118812,0.15,0.138686131387,0.157
University of Michigan-Flint,53230.0,17.0,12.0,7.0,25506.0,0.122725513,0.6531165312,0.4649,1125.0,0.0046457607,0.1482771971,0.4843304843,0.475896168109,0.34962406015,0.216335540839,0.17816091954,0.3025
Mid Michigan College,37319.0,5.0,2.0,1.0,8188.0,0.0638949672,0.5444201313,0.317,133.0,0.0048140044,0.095404814,0.4631956912,0.16049382716,0.140921409214,0.516483516484,0.129032258065,0.2114
Monroe County Community College,41646.0,5.0,2.0,1.0,7940.0,0.0732459522,0.5867386276,0.3974,172.0,,0.1102544333,0.5862068966,0.178936605317,0.208672086721,0.426614481409,0.195402298851,0.2893
Montcalm Community College,35499.0,4.0,2.0,1.0,12240.0,0.0549597855,0.6648793566,0.3521,153.0,,0.1648793566,0.545,0.217479674797,0.284360189573,0.449101796407,,0.3424
Muskegon Community College,36549.0,5.0,2.0,1.0,14810.0,0.0951585977,0.5754034502,0.5029,192.0,0.0100166945,0.0851419032,0.5980392157,0.137017411052,0.153726708075,0.595314164004,0.12,0.3044
North Central Michigan College,36594.0,3.0,2.0,1.0,9810.0,0.0923913043,0.6043478261,0.5378,81.0,0.022826087,0.1032608696,0.5426829268,0.20207253886,0.208333333333,0.532019704433,0.170212765957,0.2748
Northern Michigan University,47107.0,19.0,13.0,13.0,18144.0,0.094346049,0.5367847411,0.7786,1019.0,0.003746594,0.0252043597,0.6324245375,0.492492492492,0.478260869565,0.221640488656,0.152097902098,0.1222
Northwestern Michigan College,38167.0,14.0,9.0,5.0,12048.0,0.0882524839,0.52893045,0.4746,313.0,0.008766803,0.1157218001,0.5292841649,0.229946524064,0.248275862069,0.481351981352,0.165217391304,0.3055
Northwood University,63075.0,29.0,10.0,7.0,31600.0,0.0823529412,0.4816608997,0.4278,865.0,0.0083044983,0.1799307958,0.6054590571,0.486333647502,0.609112709832,0.118881118881,0.31914893617,0.3724
Oakland Community College,37395.0,2.0,4.0,1.0,5400.0,0.1200238557,0.6035485314,0.243,670.0,0.0061130163,0.0897569703,0.4528619529,0.087588152327,0.088524590164,0.464646464646,0.085144927536,0.3781
Oakland University,58612.0,16.0,15.0,13.0,23730.0,0.144510582,0.6078042328,0.598,3433.0,0.0023148148,0.046957672,0.6043371522,0.566998577525,0.508899382492,0.147284345048,0.162244897959,0.1597
The University of Olivet,47907.0,22.0,8.0,10.0,32006.0,0.2631578947,0.3909774436,0.8613,165.0,,,0.5962732919,0.436813186813,0.423664122137,0.277044854881,,0.0482
Port Huron Cosmetology College,22980.0,-2.0,-2.0,-2.0,,,,1.0,,,,,,,,,0.5556
Kuyper College,41066.0,22.0,7.0,7.0,25370.0,0.2315789474,0.5263157895,0.4667,26.0,,,0.7457627119,0.521739130435,,,,0.1667
Ross Medical Education Center-Lansing,30072.0,-2.0,-2.0,-2.0,,0.0254284135,0.946379215,1.0,403.0,0.0116086235,0.1990049751,0.3238822246,0.737386804657,0.753993610224,0.173913043478,0.786885245902,0.4598
Ross Medical Education Center-Warren,30481.0,-2.0,-2.0,-2.0,,0.0311720698,0.9513715711,1.0,286.0,,0.1895261845,0.3048180924,0.77398989899,0.794238683128,0.174450549451,0.779411764706,0.4561
Ross Medical Education Center-Flint,30060.0,-2.0,-2.0,-2.0,,0.0273804659,0.9411524315,1.0,352.0,0.0065386187,0.1937065795,0.2684845307,0.802287581699,0.808450704225,0.194876486734,0.77037037037,0.5586
Sacred Heart Major Seminary,49295.0,21.0,6.0,5.0,22277.0,,,0.5,,,,,,,,,0.8492
Saginaw Valley State University,51955.0,18.0,13.0,10.0,27164.0,0.1278195489,0.6005639098,0.8004,1102.0,,0.0510651629,0.6035049288,0.393983503154,0.336783988958,0.163892445583,0.084257206208,0.1137
Schoolcraft Community College District,42722.0,14.0,12.0,5.0,7652.0,0.1199113261,0.6023780734,0.2368,395.0,0.0060459492,0.0957275292,0.5238095238,0.124059102314,0.135321100917,0.449396471681,0.134078212291,0.3902
Siena Heights University,57529.0,19.0,10.0,9.0,29044.0,0.1206788184,0.6367064739,0.5774,679.0,,0.230672533,0.5343839542,0.370414201183,0.566844919786,0.119214586255,0.288343558282,0.3154
St Clair County Community College,40177.0,2.0,2.0,1.0,12990.0,0.0814977974,0.5998531571,0.5145,301.0,0.0139500734,0.1321585903,0.5162094763,0.248046875,0.20823798627,0.475928473177,0.21,0.2575
Southwestern Michigan College,37303.0,4.0,2.0,2.0,7501.0,0.1176470588,0.5858505564,0.7069,135.0,,0.0635930048,0.4481132075,0.249208025343,0.264478764479,0.505934718101,0.252427184466,0.258
Spring Arbor University,51732.0,18.0,10.0,9.0,31660.0,0.1290322581,0.6715542522,0.7072,338.0,0.0136852395,0.2306940371,0.6510791367,0.490221642764,0.580756013746,0.16875,0.115384615385,0.2181
Michigan Career and Technical Institute,29376.0,-2.0,-2.0,-2.0,11696.0,,0.2347826087,1.0,50.0,,,,0.9,,,,0.0678
Finlandia University,39864.0,22.0,7.0,11.0,25946.0,0.2447916667,0.421875,0.7548,67.0,,,0.632183908,0.384615384615,,0.253968253968,,0.0495
Thomas M Cooley Law School,63450.0,31.0,18.0,0.0,,,,,,,,,,,,,
Twin City Beauty College,23043.0,-2.0,-2.0,-2.0,,,,1.0,25.0,,0.1201550388,0.4819277108,0.589928057554,0.77358490566,0.191666666667,,0.2644
Walsh College,72081.0,29.0,6.0,5.0,,0.0329411765,0.5458823529,,472.0,,0.1976470588,0.7058823529,0.752851711027,0.802325581395,0.173076923077,0.586956521739,0.623
Washtenaw Community College,39449.0,3.0,4.0,1.0,6096.0,0.1045806317,0.5569964443,0.3424,491.0,0.0083664505,0.1177577913,0.4675767918,0.173220669483,0.129930394432,0.467692307692,0.086785009862,0.4168
Wayne County Community College District,29079.0,3.0,3.0,1.0,3998.0,0.1328242508,0.6113617957,0.1795,91.0,0.007751938,0.0819160014,0.2065217391,0.043313645313,0.033333333333,0.56566970091,,0.4956
Wayne State University,53493.0,15.0,15.0,9.0,31364.0,0.1642716258,0.5950972105,0.6105,3221.0,0.0026768104,0.0505776275,0.5180591025,0.459552495697,0.442967109867,0.16487804878,0.183437221728,0.1605
West Shore Community College,36115.0,6.0,2.0,1.0,6570.0,0.0600375235,0.5816135084,0.4977,66.0,,0.1801125704,0.5086206897,0.276353276353,0.267973856209,0.575342465753,,0.2918
Western Michigan University,53562.0,16.0,16.0,13.0,18254.0,0.1598544233,0.5443729003,0.7175,3366.0,0.0044792833,0.0438129899,0.6124626547,0.576243607624,0.490588949605,0.152665995976,0.117647058824,0.101
Academy College,48300.0,28.0,6.0,11.0,17960.0,,0.298245614,0.6,16.0,,,0.5090909091,,,0.379310344828,,0.6235
Alexandria Technical & Community College,49393.0,9.0,2.0,2.0,6107.0,0.0120772947,0.4541062802,0.6316,649.0,,0.0925925926,0.7893258427,0.580428954424,0.610878661088,0.335779816514,0.566666666667,0.1779
Anoka Technical College,47746.0,7.0,2.0,2.0,6075.0,0.0337078652,0.5730337079,0.2762,390.0,,0.1926163724,0.6363636364,0.349056603774,0.417670682731,0.340604026846,0.41610738255,0.4722
Anoka-Ramsey Community College,48342.0,3.0,3.0,1.0,5655.0,0.0747179018,0.6203110704,0.3707,293.0,0.0057944495,0.1107044831,0.6290076336,0.164104882459,0.113105924596,0.418319719953,0.161073825503,0.1806
Augsburg University,58829.0,18.0,10.0,11.0,42074.0,0.237314598,0.5464480874,0.7625,654.0,0.0085870414,0.0546448087,0.688751926,0.583573487032,0.568897637795,0.151943462898,0.188571428571,0.1375
Riverland Community College,45247.0,6.0,2.0,1.0,6250.0,0.0432900433,0.541991342,0.4928,228.0,,0.1151515152,,0.012919896641,,0.476764199656,0.255639097744,0.2821
Northwest Technical College,42930.0,9.0,1.0,1.0,6226.0,,0.6884422111,0.3256,170.0,,0.2127303183,0.5650969529,0.365781710914,0.319327731092,0.417857142857,0.375,0.4219
Bemidji State University,53755.0,20.0,13.0,7.0,10130.0,0.0433513964,0.5981659025,0.4895,985.0,,0.1350562734,0.7446211413,0.440521872602,0.42270531401,0.193333333333,0.184834123223,0.2654
Bethany Lutheran College,46110.0,21.0,8.0,12.0,29010.0,0.1035856574,0.5537848606,0.8713,101.0,,,0.7944444444,0.549382716049,,0.152671755725,,0.0166
Bethel University,63764.0,17.0,11.0,12.0,41270.0,0.1389337641,0.6357027464,0.8103,637.0,,0.133279483,0.8679446219,0.625472887768,0.581132075472,0.141742522757,0.096109839817,0.1097
Central Lakes College-Brainerd,42162.0,6.0,3.0,1.0,6140.0,0.0417246175,0.495132128,0.5349,302.0,0.0090403338,0.1084840056,0.6129441624,0.378378378378,0.432071269488,0.439716312057,0.303867403315,0.1488
Carleton College,75525.0,21.0,11.0,14.0,62634.0,0.6240786241,0.4594594595,0.9852,192.0,,,,0.931330472103,,0.050925925926,,0.0024
Concordia College at Moorhead,59317.0,21.0,11.0,12.0,28916.0,0.1512605042,0.581032413,0.9193,400.0,,,0.8696186962,0.702846975089,,0.094488188976,0.074324324324,0.0096
Concordia University-Saint Paul,59871.0,18.0,12.0,9.0,24400.0,0.0878918254,0.6072526122,0.3191,843.0,0.0135218193,0.2274124155,0.6892230576,0.520881670534,0.523668639053,0.185383244207,0.274924471299,0.3858
Dakota County Technical College,51938.0,7.0,2.0,2.0,6419.0,0.0438656614,0.4037011652,0.3519,536.0,,0.1432488005,0.6363636364,0.404545454545,0.451690821256,0.409333333333,0.427083333333,0.3431
Martin Luther College,47491.0,32.0,8.0,12.0,17420.0,0.0680272109,0.4727891156,0.8452,162.0,,,0.9323671498,0.690476190476,,0.165562913907,,0.1635
Lake Superior College,46449.0,9.0,3.0,1.0,6404.0,0.0359049005,0.5351770985,0.4067,459.0,0.0072780204,0.1232411451,0.6316397229,0.309659090909,0.287456445993,0.438328236493,0.264705882353,0.2467
Minnesota State Community and Technical College,45591.0,8.0,3.0,1.0,5900.0,0.0343106675,0.5467872739,0.4907,704.0,0.0053025577,0.1344354336,0.6449375867,0.255102040816,0.221778221778,0.447028423773,0.31151241535,0.2265
Minnesota West Community and Technical College,45285.0,9.0,2.0,1.0,12332.0,0.0533778148,0.565471226,0.5627,255.0,,0.1684737281,0.6442577031,0.374090247453,0.321533923304,0.475,0.260869565217,0.3812
Gustavus Adolphus College,65607.0,21.0,11.0,12.0,53030.0,0.2979214781,0.5415704388,0.9507,475.0,,,0.8551181102,0.747967479675,,0.081932773109,0.053231939163,0.0036
Hamline University,61106.0,18.0,10.0,13.0,46616.0,0.2784810127,0.6320072333,0.8253,516.0,,0.02079566,0.7436762226,0.648387096774,0.612903225806,0.148083623693,0.207373271889,0.0457
Hennepin Technical College,49460.0,8.0,3.0,1.0,5881.0,0.0313739632,0.3855030653,0.2488,639.0,0.016227912,0.1846375766,0.5990697674,0.296709129512,0.255083179298,0.460626587638,0.246808510638,0.4298
Minnesota North College,45570.0,8.0,2.0,2.0,7268.0,0.0347721823,0.48441247,0.6068,417.0,,0.175059952,0.5805555556,0.360225140713,0.37899543379,0.368715083799,0.371794871795,0.2689
Aveda Arts & Sciences Institute Minneapolis,34659.0,-2.0,-2.0,-2.0,,0.0411861614,0.9439868204,1.0,139.0,,0.0642504119,0.6077441077,0.796511627907,0.857894736842,0.152027027027,0.842105263158,0.3366
Inver Hills Community College,49898.0,3.0,3.0,1.0,6007.0,0.0769578995,0.5952919873,0.3388,177.0,0.0081484835,0.1181530104,0.5823817292,0.233121019108,0.169319826339,0.375150784077,0.178571428571,0.2754
Macalester College,63878.0,21.0,11.0,14.0,62500.0,0.7023346304,0.593385214,0.9875,229.0,,,0.8768472906,0.929775280899,,0.060240963855,,0.0009
South Central College,45068.0,8.0,2.0,2.0,6146.0,0.0257142857,0.516,0.3647,352.0,0.0074285714,0.1165714286,0.6409903714,0.274735830932,0.233644859813,0.445768772348,0.327014218009,0.3055
Minnesota State University-Mankato,56922.0,18.0,15.0,11.0,18814.0,0.0828698554,0.5695216908,0.6835,2390.0,0.0025954765,0.0411568409,0.7795658683,0.511856368564,0.434850863422,0.163234743542,0.126815101646,0.1152
Mayo Clinic College of Medicine and Science,79652.0,27.0,18.0,0.0,3197.0,,0.7857142857,0.1935,192.0,,0.1666666667,,0.582089552239,,,,0.3992
Metropolitan State University,64705.0,19.0,12.0,5.0,9684.0,0.0623458174,0.6086566495,0.0767,1997.0,0.0080735591,0.1964566046,0.6369353917,0.525896414343,0.495974235105,0.166589755422,0.356701030928,0.5848
University of Minnesota-Twin Cities,69020.0,15.0,15.0,15.0,35099.0,0.1908021597,0.5593906672,0.7853,6200.0,0.001156961,0.0233320478,0.7897538257,0.748058671268,0.751115618661,0.101471861472,0.205316544246,0.0655
University of Minnesota-Crookston,58056.0,22.0,10.0,9.0,13010.0,0.0727470141,0.4896851249,0.4497,419.0,,0.2258414767,0.7659574468,0.456043956044,0.530909090909,0.168278529981,0.272151898734,0.3325
